Producto, Volumen mtro3
13486 , 0.00032200 
13487 , 0.00000675 
13488 , 0.00095680 
13489 , 0.00042600 
13490 , 0.00001276 
13491 , 0.00001379 
13492 , 0.12807800 
13493 , 0.06000000 
13494 , 0.02878200 
13495 , 0.00093230 
13496 , 0.00214414 
13497 , 0.00164000 
13498 , 0.00268870 
13499 , 0.00128700 
13500 , 0.01781848 
13501 , 0.00095390 
13502 , 0.00715900 
13503 , 0.00623500 
13504 , 0.00053854 
13505 , 0.00095680 
13506 , 0.00093499 
13507 , 0.00078500 
13508 , 0.01707860 
13509 , 0.17600000 
13510 , 0.00623500 
13511 , 0.00137600 
13512 , 0.00100000 
13513 , 0.00063091 
13514 , 0.02878200 
13515 , 0.02250300 
13516 , 0.00095680 
13517 , 0.00100000 
13518 , 0.00618500 
13519 , 0.08993931 
13520 , 0.00137200 
13521 , 0.00623500 
13522 , 0.01373500 
13523 , 0.22987500 
13524 , 0.02805900 
13525 , 0.00622200 
13526 , 0.00554200 
13527 , 0.12807800 
13528 , 0.39166253 
13529 , 0.01000000 
13530 , 0.54717000 
13531 , 0.00003394 
13532 , 0.00112500 
13533 , 0.00063091 
13534 , 0.00345244 
13535 , 0.12468600 
13536 , 0.02091200 
13537 , 0.28865747 
13538 , 0.00100000 
13539 , 0.00094812 
13540 , 0.00009520 
13541 , 0.00100000 
13542 , 0.34321700 
13543 , 0.06648500 
13544 , 0.00095680 
13545 , 0.08730000 
13546 , 0.00351580 
13547 , 0.22312500 
13548 , 0.00100000 
13549 , 0.05903370 
13550 , 0.00112500 
13551 , 0.00623500 
13552 , 0.00100000 
13553 , 0.00060300 
13554 , 0.00081218 
13555 , 0.00095680 
13556 , 0.01112900 
13557 , 0.07182400 
13558 , 0.01000000 
13559 , 0.00112500 
13560 , 0.02000000 
13561 , 0.54717000 
13562 , 0.00056000 
13563 , 0.00255400 
13564 , 0.00061100 
13565 , 0.00056000 
13566 , 0.02195200 
13567 , 0.00058347 
13568 , 0.00095680 
13569 , 0.00056000 
13570 , 0.00010000 
13571 , 0.05756391 
13572 , 0.00085200 
13573 , 0.00100000 
13574 , 0.02298751 
13575 , 0.00449000 
13576 , 0.00161700 
13577 , 0.00853600 
13578 , 0.02913130 
13579 , 0.00398500 
13580 , 0.05044900 
13581 , 0.01142720 
13582 , 0.00100000 
13583 , 0.00100000 
13584 , 1.25000000 
13585 , 1.14294000 
13586 , 0.00054000 
13587 , 0.00001610 
13588 , 0.00150000 
13589 , 2.58910000 
13590 , 0.46000000 
13591 , 0.00066681 
13592 , 0.04360000 
13593 , 0.30705000 
13594 , 0.00720000 
13595 , 1.12000000 
13596 , 0.00098800 
13597 , 0.02934100 
13598 , 0.01000000 
13599 , 0.00863000 
13600 , 0.00000508 
13601 , 0.31000000 
13602 , 0.00054000 
13603 , 0.05500000 
13604 , 0.00268870 
13605 , 0.04930000 
13606 , 0.00105000 
13607 , 0.11000000 
13608 , 0.00351580 
13609 , 0.00001276 
13610 , 0.00057134 
13611 , 0.02091200 
13612 , 0.00622200 
13613 , 0.09332900 
13614 , 0.00100000 
13615 , 0.00045600 
13616 , 0.00064600 
13617 , 0.00095680 
13618 , 0.02000000 
13619 , 0.06159900 
13620 , 0.00005300 
13621 , 0.00343400 
13622 , 0.09400000 
13623 , 0.00068303 
13624 , 0.00061100 
13625 , 0.91370000 
13626 , 0.00255400 
13627 , 0.00095680 
13628 , 0.20382264 
13629 , 0.02612000 
13630 , 3.05000000 
13631 , 0.00607500 
13632 , 0.01296000 
13633 , 2.35600000 
13634 , 0.00095680 
13635 , 0.00358300 
13636 , 0.05936000 
13637 , 0.00003758 
13638 , 0.00014900 
13639 , 0.00060100 
13640 , 0.00060300 
13641 , 0.34321700 
13642 , 0.00095680 
13643 , 0.00056000 
13644 , 1.18100000 
13645 , 0.00085200 
13646 , 0.00622200 
13647 , 0.00021000 
13648 , 0.00100000 
13649 , 0.00296000 
13650 , 0.00054033 
13651 , 1.30800000 
13652 , 0.03197700 
13653 , 0.09126600 
13654 , 0.39166253 
13655 , 0.00095680 
13656 , 0.00288000 
13657 , 1.46259000 
13658 , 0.02523800 
13659 , 0.43223889 
13660 , 0.10879500 
13661 , 0.12000000 
13662 , 0.00112500 
13663 , 0.00069800 
13664 , 0.00000660 
13665 , 0.01373500 
13666 , 0.00054000 
13667 , 0.00112500 
13668 , 0.00615700 
13669 , 3.25000000 
13670 , 0.18150000 
13671 , 0.00293300 
13672 , 0.00099580 
13673 , 0.00214414 
13674 , 0.00095680 
13675 , 0.00001276 
13676 , 0.00274700 
13677 , 0.00061100 
13678 , 0.00007780 
13679 , 0.00061100 
13680 , 0.00053478 
13681 , 0.00712000 
13682 , 0.00112500 
13683 , 0.00094812 
13684 , 0.00125200 
13685 , 0.00095680 
13686 , 0.00060100 
13687 , 0.00061861 
13688 , 0.00990201 
13689 , 0.03800000 
13690 , 0.00391763 
13691 , 0.12410000 
13692 , 0.00690400 
13693 , 0.00112500 
13694 , 0.14167400 
13695 , 0.08000000 
13696 , 0.25331800 
13697 , 0.00083164 
13698 , 0.00351580 
13699 , 0.46081700 
13700 , 0.05000000 
13701 , 0.00383189 
13702 , 0.00112500 
13703 , 0.01164375 
13704 , 0.00626130 
13705 , 0.40553500 
13706 , 0.12468600 
13707 , 0.35640900 
13708 , 0.00100000 
13709 , 0.02878200 
13710 , 0.00060300 
13711 , 0.02091200 
13712 , 0.07014800 
13713 , 0.00061100 
13714 , 0.00095390 
13715 , 0.00105000 
13716 , 0.00118100 
13717 , 0.17600000 
13718 , 0.00095680 
13719 , 0.00026600 
13720 , 0.01146429 
13721 , 3.25000000 
13722 , 0.00863000 
13723 , 1.12000000 
13724 , 0.00001379 
13725 , 0.00095680 
13726 , 0.00105000 
13727 , 0.48599800 
13728 , 0.02122000 
13729 , 0.00095390 
13730 , 0.43168000 
13731 , 0.01000000 
13732 , 0.72300000 
13733 , 0.00509550 
13734 , 0.00345244 
13735 , 0.00032200 
13736 , 0.12260000 
13737 , 0.00306240 
13738 , 0.00006040 
13739 , 0.00509550 
13740 , 0.01842676 
13741 , 0.00295600 
13742 , 0.00123500 
13743 , 0.00100000 
13744 , 0.00642000 
13745 , 0.01622400 
13746 , 0.00054033 
13747 , 0.00351580 
13748 , 0.08993931 
13749 , 0.00094812 
13750 , 0.01728100 
13751 , 0.00112500 
13752 , 0.01000000 
13753 , 0.03121867 
13754 , 0.01142720 
13755 , 0.00288000 
13756 , 0.30199900 
13757 , 0.00095680 
13758 , 0.00070400 
13759 , 0.30705000 
13760 , 0.00095680 
13761 , 0.00214414 
13762 , 0.00056000 
13763 , 0.03000000 
13764 , 0.00138274 
13765 , 0.00623500 
13766 , 0.00095680 
13767 , 0.02878200 
13768 , 0.54717000 
13769 , 0.00345244 
13770 , 0.00095680 
13771 , 0.05000000 
13772 , 0.00010000 
13773 , 0.09126600 
13774 , 0.39166253 
13775 , 0.00041411 
13776 , 0.08006072 
13777 , 0.01123100 
13778 , 0.02091200 
13779 , 0.00095680 
13780 , 0.00047100 
13781 , 0.00099580 
13782 , 0.02956100 
13783 , 1.12000000 
13784 , 0.02464000 
13785 , 0.00451100 
13786 , 0.03127000 
13787 , 0.00010000 
13788 , 0.00093499 
13789 , 0.00095680 
13790 , 0.00001276 
13791 , 0.00100000 
13792 , 0.22312500 
13793 , 0.42050000 
13794 , 0.23400000 
13795 , 0.00356060 
13796 , 0.00600000 
13797 , 0.01036800 
13798 , 0.00000600 
13799 , 0.00095390 
13800 , 0.00100000 
13801 , 0.00112500 
13802 , 0.00892400 
13803 , 0.00100000 
13804 , 0.00050029 
13805 , 0.01000000 
13806 , 0.00690400 
13807 , 0.00622200 
13808 , 0.12770000 
13809 , 0.00615700 
13810 , 3.25000000 
13811 , 0.00345244 
13812 , 0.00622200 
13813 , 0.00030000 
13814 , 0.17304000 
13815 , 0.53746400 
13816 , 0.02987000 
13817 , 0.00449000 
13818 , 0.00099580 
13819 , 0.00094812 
13820 , 0.00085200 
13821 , 0.00100000 
13822 , 0.00003400 
13823 , 0.01707860 
13824 , 0.45000000 
13825 , 0.00069800 
13826 , 0.02464000 
13827 , 0.06000000 
13828 , 0.00095680 
13829 , 0.07200000 
13830 , 0.01675790 
13831 , 0.04360000 
13832 , 1.14294000 
13833 , 0.00125200 
13834 , 0.00105990 
13835 , 0.08730000 
13836 , 0.00010000 
13837 , 0.00815000 
13838 , 0.00449000 
13839 , 0.00345244 
13840 , 0.02035100 
13841 , 0.00056000 
13842 , 0.17418200 
13843 , 0.00060300 
13844 , 0.00000660 
13845 , 0.00345244 
13846 , 0.00255400 
13847 , 0.00095680 
13848 , 0.00715900 
13849 , 0.00383189 
13850 , 0.02878200 
13851 , 0.01900000 
13852 , 0.00436100 
13853 , 0.00060100 
13854 , 0.00622200 
13855 , 0.00078500 
13856 , 0.00675500 
13857 , 0.05936000 
13858 , 0.01842676 
13859 , 0.00009182 
13860 , 0.00622200 
13861 , 0.00100000 
13862 , 0.01000000 
13863 , 0.02878200 
13864 , 1.85025600 
13865 , 0.05044900 
13866 , 0.02523800 
13867 , 0.00032200 
13868 , 0.00040000 
13869 , 0.00052800 
13870 , 0.00047400 
13871 , 0.00150000 
13872 , 0.08993931 
13873 , 0.00380900 
13874 , 0.11800000 
13875 , 0.22063105 
13876 , 0.18371850 
13877 , 0.00056000 
13878 , 0.00095680 
13879 , 0.02000000 
13880 , 0.01474900 
13881 , 0.00054000 
13882 , 0.30705000 
13883 , 0.05936000 
13884 , 0.00112500 
13885 , 0.01000000 
13886 , 0.00057134 
13887 , 0.08100000 
13888 , 0.00095680 
13889 , 0.02298751 
13890 , 0.00054000 
13891 , 0.00383189 
13892 , 0.01728100 
13893 , 0.00004229 
13894 , 0.02091200 
13895 , 1.12000000 
13896 , 0.22312500 
13897 , 0.56353800 
13898 , 0.00099580 
13899 , 0.00056000 
13900 , 0.13395791 
13901 , 0.61524600 
13902 , 0.21735000 
13903 , 0.00064600 
13904 , 0.04930000 
13905 , 0.00915500 
13906 , 0.00408000 
13907 , 0.02000000 
13908 , 0.00038200 
13909 , 0.27000000 
13910 , 0.08993931 
13911 , 0.00005000 
13912 , 0.00095390 
13913 , 0.00098800 
13914 , 0.02719300 
13915 , 1.17908956 
13916 , 0.11916700 
13917 , 0.60347600 
13918 , 0.03714620 
13919 , 0.00712000 
13920 , 0.41773790 
13921 , 1.11000000 
13922 , 0.00462300 
13923 , 0.00256800 
13924 , 0.00690400 
13925 , 0.04452800 
13926 , 0.00060100 
13927 , 0.00003000 
13928 , 0.00001276 
13929 , 0.07910000 
13930 , 0.00095680 
13931 , 0.02012100 
13932 , 0.00112500 
13933 , 0.01142040 
13934 , 0.31065900 
13935 , 1.38201300 
13936 , 0.00095680 
13937 , 0.00010000 
13938 , 0.00095680 
13939 , 0.02012100 
13940 , 0.00105000 
13941 , 0.00095680 
13942 , 0.05602683 
13943 , 0.01111834 
13944 , 0.17304000 
13945 , 0.00214414 
13946 , 0.03197700 
13947 , 0.00112500 
13948 , 0.00042000 
13949 , 0.00093183 
13950 , 0.00095680 
13951 , 0.00095390 
13952 , 0.00095680 
13953 , 1.38201300 
13954 , 0.00100000 
13955 , 0.05000000 
13956 , 0.03795953 
13957 , 0.00095680 
13958 , 0.00005299 
13959 , 0.00054000 
13960 , 0.00001962 
13961 , 0.00255400 
13962 , 0.13409700 
13963 , 0.00099580 
13964 , 0.01123100 
13965 , 0.00095680 
13966 , 0.00095680 
13967 , 0.00095680 
13968 , 0.02091200 
13969 , 0.00095680 
13970 , 1.96000000 
13971 , 0.00100000 
13972 , 0.00036221 
13973 , 0.00010500 
13974 , 0.00054033 
13975 , 0.00100000 
13976 , 0.00391763 
13977 , 0.01707860 
13978 , 0.21460000 
13979 , 0.01112900 
13980 , 0.27000000 
13981 , 0.06850060 
13982 , 0.00060300 
13983 , 0.00009016 
13984 , 0.33250000 
13985 , 0.01900000 
13986 , 0.00003400 
13987 , 0.02987000 
13988 , 0.00622200 
13989 , 0.56353800 
13990 , 0.00776731 
13991 , 0.00095680 
13992 , 0.01842676 
13993 , 0.00056000 
13994 , 0.05651500 
13995 , 0.00805400 
13996 , 0.04210140 
13997 , 0.02000000 
13998 , 0.00099580 
13999 , 0.21735000 
14000 , 0.01000000 
14001 , 0.00001276 
14002 , 0.08296500 
14003 , 0.00054000 
14004 , 0.00112500 
14005 , 0.01000000 
14006 , 0.00955333 
14007 , 0.00095680 
14008 , 0.00100000 
14009 , 0.00095680 
14010 , 0.00095680 
14011 , 0.24837000 
14012 , 0.79430000 
14013 , 0.00006135 
14014 , 0.08000000 
14015 , 0.00095680 
14016 , 0.00430529 
14017 , 0.00112500 
14018 , 0.01000000 
14019 , 0.00690400 
14020 , 0.02091200 
14021 , 0.00279300 
14022 , 0.00642000 
14023 , 0.00095390 
14024 , 0.00045600 
14025 , 0.00095680 
14026 , 0.62437233 
14027 , 0.00095680 
14028 , 0.00112500 
14029 , 0.00532400 
14030 , 0.00004229 
14031 , 0.00288000 
14032 , 0.00032200 
14033 , 0.00100000 
14034 , 0.00712041 
14035 , 0.41773790 
14036 , 0.78000000 
14037 , 0.56353800 
14038 , 0.48599800 
14039 , 0.01269132 
14040 , 0.02102600 
14041 , 0.00112500 
14042 , 0.07910000 
14043 , 0.00001379 
14044 , 0.00206200 
14045 , 0.03700300 
14046 , 1.61431182 
14047 , 0.45000000 
14048 , 0.11253967 
14049 , 0.00112500 
14050 , 0.02012100 
14051 , 0.05415562 
14052 , 0.02878200 
14053 , 0.00029000 
14054 , 0.22480000 
14055 , 0.00001276 
14056 , 0.00277500 
14057 , 0.00047880 
14058 , 0.00105000 
14059 , 0.00021600 
14060 , 0.02987000 
14061 , 0.00066681 
14062 , 0.00196000 
14063 , 0.07844938 
14064 , 0.00002485 
14065 , 0.00100000 
14066 , 0.00295600 
14067 , 0.00006890 
14068 , 0.00099580 
14069 , 0.00060300 
14070 , 0.00085200 
14071 , 0.00675500 
14072 , 0.00010000 
14073 , 0.02878200 
14074 , 0.00299700 
14075 , 0.00067200 
14076 , 0.00829818 
14077 , 0.02523800 
14078 , 0.00836071 
14079 , 0.00622200 
14080 , 0.00095680 
14081 , 0.21735000 
14082 , 0.00055037 
14083 , 0.56353800 
14084 , 0.00339203 
14085 , 1.12000000 
14086 , 0.03000000 
14087 , 0.00095680 
14088 , 0.00095680 
14089 , 0.02878200 
14090 , 0.00622200 
14091 , 0.00450000 
14092 , 0.00112500 
14093 , 0.13950000 
14094 , 0.00011827 
14095 , 0.00715900 
14096 , 0.05050900 
14097 , 0.08993931 
14098 , 0.05000000 
14099 , 0.12770000 
14100 , 0.00001276 
14101 , 0.00052500 
14102 , 0.00010000 
14103 , 0.00778300 
14104 , 0.00345244 
14105 , 0.04000000 
14106 , 0.00117570 
14107 , 0.23400000 
14108 , 0.00816903 
14109 , 0.00095680 
14110 , 0.06120400 
14111 , 0.24861992 
14112 , 0.00438691 
14113 , 0.00915500 
14114 , 0.11698900 
14115 , 0.00039187 
14116 , 0.02523800 
14117 , 0.00052922 
14118 , 0.00009016 
14119 , 0.00112500 
14120 , 0.00010400 
14121 , 0.00006135 
14122 , 0.54717000 
14123 , 0.00296000 
14124 , 0.00054000 
14125 , 0.00112500 
14126 , 0.00095680 
14127 , 0.02000000 
14128 , 0.00093183 
14129 , 2.56986114 
14130 , 0.00622200 
14131 , 0.00112500 
14132 , 0.00297500 
14133 , 0.01312800 
14134 , 0.43000000 
14135 , 0.00100000 
14136 , 0.07000000 
14137 , 0.00011827 
14138 , 2.16894800 
14139 , 0.12702616 
14140 , 1.45100000 
14141 , 0.30598365 
14142 , 0.00391763 
14143 , 0.02000000 
14144 , 1.27897200 
14145 , 0.21246568 
14146 , 0.08797584 
14147 , 0.62437233 
14148 , 0.00060100 
14149 , 0.00095680 
14150 , 0.00099580 
14151 , 0.00095680 
14152 , 0.00712041 
14153 , 0.79430000 
14154 , 0.00095680 
14155 , 0.02671000 
14156 , 0.00181700 
14157 , 0.10704700 
14158 , 0.00125200 
14159 , 0.35640900 
14160 , 0.00095680 
14161 , 0.03197700 
14162 , 0.00095680 
14163 , 0.00200700 
14164 , 0.00095680 
14165 , 0.01940000 
14166 , 0.24750000 
14167 , 0.01728100 
14168 , 0.83100000 
14169 , 0.00095680 
14170 , 0.06159900 
14171 , 0.00085200 
14172 , 0.00084832 
14173 , 0.01842676 
14174 , 0.06000000 
14175 , 0.00061861 
14176 , 0.02878200 
14177 , 0.00264700 
14178 , 0.00047400 
14179 , 0.05400000 
14180 , 0.00712041 
14181 , 0.00057302 
14182 , 0.00112500 
14183 , 0.00438691 
14184 , 0.00642000 
14185 , 0.10157854 
14186 , 0.00315700 
14187 , 0.00100000 
14188 , 0.02630000 
14189 , 0.00095680 
14190 , 0.03000000 
14191 , 0.14167400 
14192 , 0.18921641 
14193 , 0.02878200 
14194 , 0.00675500 
14195 , 0.00662400 
14196 , 0.00093230 
14197 , 0.00034260 
14198 , 0.00285600 
14199 , 0.00054000 
14200 , 0.00029400 
14201 , 0.00100000 
14202 , 0.22000000 
14203 , 0.08622500 
14204 , 0.00215900 
14205 , 0.00339400 
14206 , 0.93630000 
14207 , 0.00642000 
14208 , 0.01440517 
14209 , 0.00027000 
14210 , 0.00095680 
14211 , 0.04360000 
14212 , 0.02523800 
14213 , 0.00345244 
14214 , 0.00060000 
14215 , 0.04694200 
14216 , 0.00356060 
14217 , 0.00003400 
14218 , 0.02102600 
14219 , 0.83000000 
14220 , 0.00060100 
14221 , 0.00010000 
14222 , 0.10300000 
14223 , 0.00053854 
14224 , 0.20382264 
14225 , 0.00095390 
14226 , 0.12410000 
14227 , 1.00860000 
14228 , 0.00001276 
14229 , 0.00996000 
14230 , 0.05300600 
14231 , 0.00095680 
14232 , 0.00054000 
14233 , 0.00095680 
14234 , 0.01842676 
14235 , 0.09400000 
14236 , 0.00112500 
14237 , 0.07754000 
14238 , 0.00100000 
14239 , 0.13395791 
14240 , 0.48599800 
14241 , 0.00100000 
14242 , 0.00509550 
14243 , 0.02878200 
14244 , 0.00026600 
14245 , 0.00099580 
14246 , 0.01766800 
14247 , 0.00622200 
14248 , 0.00615700 
14249 , 0.03985500 
14250 , 0.00108000 
14251 , 0.00105000 
14252 , 0.00391763 
14253 , 0.00033585 
14254 , 0.00061613 
14255 , 0.00968300 
14256 , 0.00052000 
14257 , 0.00100000 
14258 , 0.00434296 
14259 , 0.00623500 
14260 , 0.00100000 
14261 , 0.46143300 
14262 , 0.00112500 
14263 , 0.00125400 
14264 , 0.00054000 
14265 , 0.00064600 
14266 , 0.01842676 
14267 , 0.00032200 
14268 , 0.00852000 
14269 , 0.21719100 
14270 , 0.00622200 
14271 , 0.59000000 
14272 , 0.00069800 
14273 , 0.55699900 
14274 , 0.02033500 
14275 , 0.00622200 
14276 , 0.00095680 
14277 , 0.00642000 
14278 , 0.00626130 
14279 , 0.30705000 
14280 , 0.00000600 
14281 , 0.21735000 
14282 , 0.00085200 
14283 , 0.07491500 
14284 , 0.00108100 
14285 , 0.00100000 
14286 , 0.00112500 
14287 , 0.00005549 
14288 , 0.00100000 
14289 , 0.24861992 
14290 , 0.00093230 
14291 , 0.00600000 
14292 , 1.12000000 
14293 , 0.63200000 
14294 , 0.00108000 
14295 , 0.03210000 
14296 , 0.00112500 
14297 , 0.00034260 
14298 , 0.00033585 
14299 , 0.00123500 
14300 , 0.01303400 
14301 , 0.01000000 
14302 , 0.00214414 
14303 , 0.43000000 
14304 , 0.02250300 
14305 , 0.00100000 
14306 , 0.00100000 
14307 , 0.01842676 
14308 , 0.00622200 
14309 , 0.56353800 
14310 , 0.00095680 
14311 , 0.02091200 
14312 , 0.00369600 
14313 , 0.00539290 
14314 , 0.00095680 
14315 , 0.00345244 
14316 , 0.05030000 
14317 , 0.00915500 
14318 , 0.53746400 
14319 , 0.01020000 
14320 , 0.17418200 
14321 , 0.00112500 
14322 , 0.11400000 
14323 , 0.00054000 
14324 , 0.13409700 
14325 , 0.00078500 
14326 , 0.38850000 
14327 , 0.07730000 
14328 , 0.02012100 
14329 , 0.22063105 
14330 , 0.55699900 
14331 , 0.00054000 
14332 , 0.01832400 
14333 , 3.05000000 
14334 , 0.20382264 
14335 , 0.00030000 
14336 , 0.01580100 
14337 , 0.00112500 
14338 , 0.00034800 
14339 , 0.00080000 
14340 , 0.00134400 
14341 , 0.00095390 
14342 , 0.00345244 
14343 , 0.00080000 
14344 , 0.01675790 
14345 , 0.00112500 
14346 , 0.00112500 
14347 , 1.99605000 
14348 , 0.00339203 
14349 , 0.03127000 
14350 , 0.09858100 
14351 , 0.08006072 
14352 , 0.00449000 
14353 , 0.00095680 
14354 , 0.00061100 
14355 , 0.00112500 
14356 , 0.01123100 
14357 , 0.00016000 
14358 , 0.03770000 
14359 , 0.29400000 
14360 , 0.02254992 
14361 , 0.00010000 
14362 , 0.00021600 
14363 , 0.00095680 
14364 , 0.00002400 
14365 , 0.00123500 
14366 , 1.23560000 
14367 , 0.00001208 
14368 , 0.76370000 
14369 , 0.00095680 
14370 , 0.09700000 
14371 , 0.00618500 
14372 , 0.00000508 
14373 , 0.00100000 
14374 , 0.00056000 
14375 , 0.26002500 
14376 , 0.03898200 
14377 , 0.00049945 
14378 , 0.00094812 
14379 , 0.12020000 
14380 , 0.03197700 
14381 , 0.01000000 
14382 , 0.00076400 
14383 , 0.18950000 
14384 , 0.00060100 
14385 , 0.00076400 
14386 , 0.00045600 
14387 , 0.21719100 
14388 , 0.62437233 
14389 , 0.00003400 
14390 , 0.18754303 
14391 , 0.02719300 
14392 , 0.00295600 
14393 , 0.00060100 
14394 , 0.02954000 
14395 , 0.00163700 
14396 , 0.00032200 
14397 , 0.05000000 
14398 , 0.45000000 
14399 , 0.00093499 
14400 , 0.00049945 
14401 , 0.00100000 
14402 , 0.00095680 
14403 , 0.00386800 
14404 , 0.00622200 
14405 , 0.00064600 
14406 , 0.00055037 
14407 , 0.00095680 
14408 , 0.09332900 
14409 , 0.00095680 
14410 , 0.01236500 
14411 , 0.00093230 
14412 , 0.00150000 
14413 , 0.00054000 
14414 , 0.00099773 
14415 , 0.05936000 
14416 , 0.00095390 
14417 , 0.01801563 
14418 , 0.25331800 
14419 , 0.00100000 
14420 , 0.05000000 
14421 , 0.00000764 
14422 , 0.63200000 
14423 , 0.00054280 
14424 , 0.00095680 
14425 , 0.01112900 
14426 , 0.00164000 
14427 , 0.11800000 
14428 , 0.57174000 
14429 , 0.00345244 
14430 , 0.01432100 
14431 , 0.13409700 
14432 , 0.00010000 
14433 , 0.00099580 
14434 , 0.01622400 
14435 , 0.00029034 
14436 , 0.02033500 
14437 , 0.00403900 
14438 , 0.11350000 
14439 , 0.00100000 
14440 , 0.00112500 
14441 , 0.03700300 
14442 , 0.00095390 
14443 , 0.01303400 
14444 , 0.00047400 
14445 , 0.00095680 
14446 , 0.04056625 
14447 , 0.00061100 
14448 , 0.00720000 
14449 , 0.02878200 
14450 , 0.01269132 
14451 , 0.00095680 
14452 , 0.00000800 
14453 , 0.00061100 
14454 , 0.00509550 
14455 , 0.00004229 
14456 , 0.04360000 
14457 , 0.00095680 
14458 , 1.18100000 
14459 , 0.00095390 
14460 , 0.63285000 
14461 , 0.00094812 
14462 , 0.00622200 
14463 , 0.02000000 
14464 , 0.01373500 
14465 , 0.02878200 
14466 , 0.00095680 
14467 , 0.00345244 
14468 , 0.00301700 
14469 , 0.00369600 
14470 , 0.37995600 
14471 , 0.00094812 
14472 , 0.00615700 
14473 , 0.00032200 
14474 , 0.02000000 
14475 , 0.00112500 
14476 , 0.01842676 
14477 , 0.02612000 
14478 , 0.05200000 
14479 , 0.00100000 
14480 , 0.00095680 
14481 , 0.00345244 
14482 , 0.01142720 
14483 , 0.10912500 
14484 , 0.00098800 
14485 , 0.00892400 
14486 , 0.05575800 
14487 , 0.00295600 
14488 , 0.00110800 
14489 , 0.82080000 
14490 , 0.01766800 
14491 , 0.00301700 
14492 , 0.00095680 
14493 , 0.00014900 
14494 , 0.01111834 
14495 , 0.00000731 
14496 , 0.02960000 
14497 , 0.65531200 
14498 , 0.00622200 
14499 , 0.21246568 
14500 , 0.00032200 
14501 , 0.00047400 
14502 , 0.00032200 
14503 , 0.00626130 
14504 , 0.00056000 
14505 , 0.00006890 
14506 , 0.18921641 
14507 , 0.00035347 
14508 , 0.00398500 
14509 , 0.01000000 
14510 , 0.00061613 
14511 , 0.00094812 
14512 , 0.02878200 
14513 , 0.00112500 
14514 , 0.16351100 
14515 , 0.00011827 
14516 , 0.00095680 
14517 , 0.00100000 
14518 , 0.00092600 
14519 , 0.01900000 
14520 , 0.00054000 
14521 , 0.02878200 
14522 , 0.00449000 
14523 , 0.00034260 
14524 , 0.04366100 
14525 , 0.00150000 
14526 , 0.05044900 
14527 , 0.00235970 
14528 , 0.83000000 
14529 , 0.00100000 
14530 , 0.00095680 
14531 , 0.00003400 
14532 , 0.08924700 
14533 , 0.00095680 
14534 , 0.04330000 
14535 , 0.00099580 
14536 , 0.00715900 
14537 , 0.00778300 
14538 , 0.05936000 
14539 , 0.00100000 
14540 , 0.00000764 
14541 , 0.00040000 
14542 , 0.00108620 
14543 , 0.02528500 
14544 , 0.00095680 
14545 , 0.00100000 
14546 , 0.01919300 
14547 , 0.12468600 
14548 , 0.00083164 
14549 , 0.00623500 
14550 , 0.00100000 
14551 , 0.00112500 
14552 , 0.04366100 
14553 , 0.12468600 
14554 , 0.00095390 
14555 , 0.00040000 
14556 , 0.10494707 
14557 , 0.00010000 
14558 , 0.70746500 
14559 , 0.00061100 
14560 , 0.00010000 
14561 , 0.00553700 
14562 , 0.00090000 
14563 , 0.03621400 
14564 , 1.12000000 
14565 , 2.35600000 
14566 , 0.00371000 
14567 , 0.00084832 
14568 , 0.25331800 
14569 , 0.12807800 
14570 , 0.12410000 
